Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA 2023,SSP5,Brazil,GDP|PPP per capita,USD_2021/yr,17283.128730948527,19137.353735724642,21457.14170511345,24504.49451331649,27993.58033289983,32157.443458159763,36555.027905154624,41883.9224679879,47350.410818101256,53021.57280825745,58489.979961060664,63580.79562961974,68277.65696394417,72958.80443088665,77753.05105177384,83036.1337281006
IIASA 2023,SSP5,Barbados,GDP|PPP per capita,USD_2021/yr,18707.6822274166,21368.782045097618,24737.09910364479,29196.082311504248,34438.74806506169,40195.989680796294,46013.795998807735,52466.63460858713,58983.36277722898,65343.258889097575,71446.72108420593,77244.91117057635,82721.55258919997,88117.80061632948,93477.68262783639,99585.92915145433
IIASA 2023,SSP5,Brunei Darussalam,GDP|PPP per capita,USD_2021/yr,69661.95726891294,72294.18674436395,75324.15723389131,78685.40669672702,82132.81887508971,86230.80833617732,91122.70363837804,97618.50091370351,104733.30394404764,111922.60594059045,118843.95643725527,125152.32328651885,131143.8112880122,137015.8945140175,142600.92771850218,145172.34502220264
IIASA 2023,SSP5,Bhutan,GDP|PPP per capita,USD_2021/yr,13438.00774718433,15896.460415201444,19076.113964623317,22928.290912748915,27192.121733043627,31734.251274782917,36678.605966181356,42023.85032416427,47916.56987615189,53906.74117687964,59482.25478319378,64199.188876144595,68473.66450922312,72518.09834928483,77447.99460222182,83147.43432436783
IIASA 2023,SSP5,Botswana,GDP|PPP per capita,USD_2021/yr,18629.876252777896,22006.8677791182,25872.553709208172,29913.870282233947,34031.31428135992,38868.260923199414,43777.449760449534,48796.039105883974,53727.34716392711,58508.190812901055,62910.38660616213,67014.33871264961,70785.25565265957,76005.63148251084,82576.28990874364,88767.36372796322
IIASA 2023,SSP5,Central African Republic,GDP|PPP per capita,USD_2021/yr,942.0381681794802,1405.5634870247839,2121.016576107494,3190.269105708533,4645.353694592606,6607.252739049728,9098.442950641329,12037.460847923914,15258.650207666155,18725.56030207966,22470.099462903516,26352.152875823333,30289.159844465845,34265.35326511887,38364.78521862455,41652.12256094109
IIASA 2023,SSP5,Canada,GDP|PPP per capita,USD_2021/yr,56931.124978089916,59960.47976209774,62297.037691485566,64485.16567549412,67030.077210057,70171.955119005,73818.41561822359,78344.34973809485,83688.04139698256,89240.59259381525,95107.13356357941,101656.61089970492,108905.80673248622,116822.71051411344,125214.6202245587,130988.79868050865
IIASA 2023,SSP5,Switzerland,GDP|PPP per capita,USD_2021/yr,80089.43011184389,84941.16089375503,90065.14145206516,95209.83374127117,100818.90801139214,106640.74514688294,112789.20304897435,120068.01220899505,127867.26478853,135332.75588992625,142040.56929921408,148571.49082374075,154997.2829683096,161597.30259059867,167970.13108572917,169448.15168126617
IIASA 2023,SSP5,Chile,GDP|PPP per capita,USD_2021/yr,28556.66107108576,32459.67049708698,36627.361417933935,40764.52063036982,45335.25766922357,49714.23309327069,53653.04951842149,57560.259234578065,61554.011140519004,65362.52516960908,68715.71414341235,73044.34029778877,78533.92496980946,85227.52748070135,92778.22967495052,99813.19443532063
IIASA 2023,SSP5,China,GDP|PPP per capita,USD_2021/yr,17281.797266673548,20020.632461575013,23355.470909770116,27733.906649092998,33494.55015529572,39037.31326862902,43966.53000845286,50523.10433983067,57474.62481576774,63441.255635545764,68277.57351213801,72402.14468524576,76667.86677806673,83969.82840613378,93125.59700876188,101822.19243331504
IIASA 2023,SSP5,C?te d'Ivoire,GDP|PPP per capita,USD_2021/yr,7125.563128090374,8545.563172588305,10531.878912339009,13318.738108072495,16895.550294122153,21515.352035508557,26847.776802560562,32719.4255762212,38765.57367707906,44912.58407617442,50945.362780448406,56766.080298026216,62414.56850232885,67962.02761371306,73614.81385162091,78031.42645147191
IIASA 2023,SSP5,Cameroon,GDP|PPP per capita,USD_2021/yr,4470.127465990853,6000.184442124453,8086.057797479092,10800.475668906225,14045.711292891157,17943.75240492248,22203.353659165954,26838.056902927787,31509.094461952347,36037.84445586732,40403.81888441058,44521.11392183487,48430.31655234375,52278.61465259666,56171.36089166718,58942.18728403245
IIASA 2023,SSP5,Democratic Republic of the Congo,GDP|PPP per capita,USD_2021/yr,1423.8708809587597,2063.9283753032805,3006.0092156298656,4358.923904573187,6224.594769431121,8762.109083949315,12044.654305123906,16121.781391646264,20824.648755926475,26004.530123652225,31502.47671196277,37184.54641054967,42953.72318129263,48849.09724631434,54941.23826516202,59875.360897154904
IIASA 2023,SSP5,Congo,GDP|PPP per capita,USD_2021/yr,4019.238294715205,4918.521327769859,6127.520546908534,7874.6146134076835,10091.938401337085,12822.413157321864,15957.185269327298,19583.8953664857,23440.960675652346,27328.98175938704,31132.024864249342,34863.03378626629,38577.13688469127,42304.20734278209,46132.82766712754,49203.852520866654
IIASA 2023,SSP5,Colombia,GDP|PPP per capita,USD_2021/yr,18413.28346006523,21971.279011553288,26122.33684234029,30486.756798841594,34956.40881170329,39349.77447836387,43634.25269641737,48115.72464058639,52553.58551961958,57171.19448301881,61645.02170381448,65791.69239347434,69505.46456708027,74173.63300277476,80226.75120198393,86170.47928608274
IIASA 2023,SSP5,Comoros,GDP|PPP per capita,USD_2021/yr,3844.057822643317,5352.302634473116,7380.729162587911,9920.74648804376,12932.157688366773,16401.54961506465,20086.83949413101,23966.930019778993,27784.472850372033,31487.325419704124,34973.484876063005,38358.48946311408,41677.367483738395,45012.8537703175,48437.00298012249,50871.842158923464
IIASA 2023,SSP5,Cabo Verde,GDP|PPP per capita,USD_2021/yr,9315.480007470176,11242.924613706296,13744.039212469104,17008.381708487814,20806.8889990658,25291.56943759016,30269.169597976103,35838.167684489716,41890.84440505886,48230.480689902346,54437.7454594412,60122.008535054185,65321.89221956501,70284.71089798225,75227.47260842158,78887.69546577423
IIASA 2023,SSP5,Costa Rica,GDP|PPP per capita,USD_2021/yr,25456.017104778388,28601.242484524613,32454.006986215187,37064.73859764231,42168.90266160762,47567.49667412107,53063.854799714965,59454.61823819591,65736.1672088699,71918.69598371438,77379.53250324194,82346.70342584184,87291.67404167503,94368.14859041949,102905.27890352887,111161.6168524333
IIASA 2023,SSP5,Cyprus,GDP|PPP per capita,USD_2021/yr,36358.94291877976,42559.51088091196,48773.64164869756,53784.79409773854,58270.85737687822,62305.03542801374,66480.66778102328,71266.51700097478,75823.67155996778,79636.02099515466,83987.12266226592,89986.24784346289,97377.51974151909,106211.87904083297,116019.22819039015,124245.7035425212
IIASA 2023,SSP5,Czechia,GDP|PPP per capita,USD_2021/yr,46841.080242107986,49080.48387608158,51711.54829064601,55102.2153463995,58223.301286248716,61702.27439042948,65199.273674154865,69765.05594152951,74303.04617171291,78276.7785381218,82705.36679391659,88035.90312637482,94292.33240522236,101622.27461778474,109925.67627647877,116460.63040574505
IIASA 2023,SSP5,Germany,GDP|PPP per capita,USD_2021/yr,61170.027528108716,63704.03276082223,66566.98393706048,70206.01758424123,72817.16291549172,75800.8298464983,79249.5199593549,85462.19505044265,92411.75646655473,100175.04778562287,108118.17447495111,116128.28068083042,124431.06967403486,133343.75499157942,142798.9875814422,149313.72663011102
IIASA 2023,SSP5,Djibouti,GDP|PPP per capita,USD_2021/yr,6238.726876612435,7719.179431370848,9588.744201529413,11915.757991411592,14608.074214640088,17803.170381635893,21321.773880526125,25307.956912357095,29482.878772030228,33805.73415895759,38110.313730484406,42267.93502419833,46221.00843603212,50071.90915036456,53871.2593082685,56529.96981306257
IIASA 2023,SSP5,Denmark,GDP|PPP per capita,USD_2021/yr,67166.31716698939,69533.02951536332,72344.12289239577,75693.54819175634,79161.2368139732,83264.05759679805,88312.49485460074,94254.7163581443,101158.42042726217,108433.34010551927,115882.5200297269,123594.30585704478,131430.82193334604,139587.6495755876,148169.15008708977,152867.28786678638
IIASA 2023,SSP5,Dominican Republic,GDP|PPP per capita,USD_2021/yr,24211.171961490272,27549.816439338356,31399.30959009739,35779.78552496572,40661.714170090534,45750.062025858155,50721.46669175579,55931.07925494047,61512.70374825781,66815.50046314132,71611.51586038405,75854.24347016234,79809.8396451185,84751.83927565599,91205.21613557033,97457.12921418452
IIASA 2023,SSP5,Algeria,GDP|PPP per capita,USD_2021/yr,12642.678819527064,15513.163308936735,19093.375116494226,23285.880265199736,27628.568920520152,31832.000382861308,36096.669893041384,41029.585428965205,45907.38453590446,50133.97740663869,53621.8285659424,56699.45364519518,60751.57664276428,66480.61353598187,73661.39022976568,80736.77807924469
IIASA 2023,SSP5,Ecuador,GDP|PPP per capita,USD_2021/yr,12862.894439695317,15629.054156287364,18823.703626153354,22378.871075419163,25947.44719310041,29576.151829324815,33232.11460149385,37284.409817871034,41414.77028621923,45510.932655580196,49382.975585165404,52964.54760494904,56358.9943434039,59593.39455416154,63470.5887977664,67788.60789412314
IIASA 2023,SSP5,Egypt,GDP|PPP per capita,USD_2021/yr,15615.965930765464,17852.58738305968,20707.37546223624,24339.599533531175,28714.17694643624,33867.22961086106,39554.2418725343,45715.50006308593,51848.242134840315,57975.21243929169,63935.327179729655,69549.89350289632,75285.03010719684,81144.34848911325,87001.74421060577,92181.3668971444
IIASA 2023,SSP5,Eritrea,GDP|PPP per capita,USD_2021/yr,2084.7090497689674,2775.176047774686,3723.911010172996,5024.446059290863,6666.500920475479,8734.155039068124,11121.19948690523,13870.511410840696,16810.32943163494,20006.528181167218,23416.84101714286,26993.642171540323,30663.12668882008,34413.77199006263,38334.64031546562,41603.245727217094
IIASA 2023,SSP5,Spain,GDP|PPP per capita,USD_2021/yr,45870.12336681669,49780.457729340465,53887.55993429631,58618.90121686118,62513.41937744848,66053.71378602185,69429.13688426306,75532.9808337265,82451.58259271043,89029.4728154032,95511.13293076753,102692.95858888068,110675.80939559225,119270.00725528506,127832.00293041553,133351.57327014898
IIASA 2023,SSP5,Estonia,GDP|PPP per capita,USD_2021/yr,44293.859578695134,46853.75817010148,48628.29817128144,51678.264629786914,54714.964260872526,58481.13633878727,62719.26935155249,68699.81157515144,74339.14935938254,79332.51737986162,84016.74610496963,88883.37747441015,93831.26009301125,100362.31361890196,108832.09387772137,116434.62932625136
IIASA 2023,SSP5,Ethiopia,GDP|PPP per capita,USD_2021/yr,3115.7716557698154,3829.3693924701624,4785.856909770584,6120.481090914718,7862.817213369946,10129.601658370977,12820.430086127246,16021.604471871377,19628.728578994705,23636.361897423503,27891.716259150144,32226.45404208233,36492.29615394701,40747.356582152264,45041.27774074144,48452.83117265417
IIASA 2023,SSP5,Finland,GDP|PPP per capita,USD_2021/yr,56098.10864267897,62610.05671608192,68213.09682238089,71236.83468152604,74923.94144819397,78602.31657940133,83017.33812587039,87740.99856460407,93232.04604134566,98671.29590137907,104138.36941127261,110511.63133403496,117970.00506241221,125844.9448654617,133494.9361984039,137315.85727033022
IIASA 2023,SSP5,Fiji,GDP|PPP per capita,USD_2021/yr,15655.06542655018,18639.049126104983,22155.68521448431,25926.821763000993,29723.79652193387,33561.908438375096,37391.790234605214,41698.35963714746,45956.04351348652,50158.56117209644,54000.29125656957,57701.9924761754,61253.7089697087,64995.70284619404,70346.29250908669,75877.08677016188
IIASA 2023,SSP5,France,GDP|PPP per capita,USD_2021/yr,55116.91533523122,60346.49542905506,65205.304938833346,69721.09138815737,75033.59800540507,80767.664374708,86904.46791000069,93856.54244061673,101017.99345425983,108152.50009748757,115510.92006268511,123130.6165062865,130981.31627445103,138901.8507198115,146629.49776795742,150107.85703721174
IIASA 2023,SSP5,Micronesia,GDP|PPP per capita,USD_2021/yr,601.5418092326129,661.7222152191138,729.2008003574165,819.4694642952159,907.2482395428469,996.642627749878,1076.3596237274037,1173.022950107762,1275.8682566725051,1386.0456486799098,1496.6748131886986,1603.8149731249243,1705.89132616894,1809.772155838248,1916.9096162488963,2015.9382500286413
IIASA 2023,SSP5,Gabon,GDP|PPP per capita,USD_2021/yr,15976.19565353538,17963.768966697204,20520.963734642173,23862.471475707345,27593.46805099861,31862.05696474988,36386.49295411085,41368.62042890653,46363.14371486097,51064.9866636794,55188.77857498686,58764.16501862643,62138.1986774574,65563.58180408184,69665.24023563832,73675.3701684747
IIASA 2023,SSP5,United Kingdom,GDP|PPP per capita,USD_2021/yr,52255.407550295124,54646.92826952436,56682.19835377848,59309.304620067,62657.78094167443,65517.24089575353,68177.26582113783,72082.32916260188,77078.39218116777,82510.17692521057,88424.39083024459,95022.134864952,102221.93487646487,109999.28121361969,118161.02066413555,123488.5572587882
IIASA 2023,SSP5,Georgia,GDP|PPP per capita,USD_2021/yr,23082.483938116704,24553.86479518658,25695.907030848663,27205.587876314738,29749.451415613,33529.915049131974,38138.84697252264,43433.3062373592,48981.60188828106,54723.743927957395,60685.85532791445,67027.0667004456,73834.38624088626,81030.23065513706,88207.41877624944,93588.7798079831
IIASA 2023,SSP5,Ghana,GDP|PPP per capita,USD_2021/yr,6384.506019858179,7440.2222710970445,8503.007922588731,10291.973478763352,12750.747552990031,15990.510118264601,20030.58821504571,25055.787275063853,30917.76900202293,37335.52072625221,44185.84522675923,51339.99626199589,58766.060036963005,66468.0966223025,74326.84983246129,80867.03436216677
IIASA 2023,SSP5,Guinea,GDP|PPP per capita,USD_2021/yr,3399.9699861085487,5029.260341181335,7396.467038021812,10513.517340799319,14350.035707406696,19050.90732674862,24030.139780411468,29154.20359709137,34100.58632616054,38998.43216563741,43608.36390228134,47885.02216707261,52004.726562386946,56070.077618708085,60248.455143442734,63127.96994552779
IIASA 2023,SSP5,Gambia,GDP|PPP per capita,USD_2021/yr,2674.398526001289,3545.9615222356338,4714.62753918914,6295.356966446882,8408.713558571972,11129.726389677196,14327.832683417384,18021.145238788886,22062.851016316035,26372.940321775997,30823.17708773988,35401.76758623794,40072.1050842329,44903.19065493032,49791.87399357084,53694.63265558948
IIASA 2023,SSP5,Guinea-Bissau,GDP|PPP per capita,USD_2021/yr,2699.8211163009255,3257.7194440594326,3945.499301951085,4831.714614026679,5958.270611411075,7448.569718216963,9395.628900479302,11941.249908834518,15129.58899602338,19024.277147676592,23592.792947009028,28795.30666380054,34570.82665467047,40851.890011044314,47534.91523025902,53571.44194201222
IIASA 2023,SSP5,Equatorial Guinea,GDP|PPP per capita,USD_2021/yr,11929.288965513404,12687.231053120404,13231.16774944503,14950.278186819418,17108.674029954076,19998.3834396887,23417.70291246888,27717.011938786673,32241.070758854163,36699.76853888234,40701.30210488845,44435.66203010258,47928.006028686934,51257.971010174304,54506.98490036163,56793.33857498071
IIASA 2023,SSP5,Greece,GDP|PPP per capita,USD_2021/yr,37256.15215845221,42581.99631932546,47723.888776278276,52503.205029182514,56924.08729072126,61168.89842278018,65253.05372619322,69601.07189579033,73548.58400090932,78497.47489044974,84282.49350082416,91046.41724290665,98675.53623151685,107140.13116160443,116161.3381791241,123284.88605639614
IIASA 2023,SSP5,Grenada,GDP|PPP per capita,USD_2021/yr,17999.680074941465,20559.81743920895,23642.433113491596,27606.113718192435,31742.305022627555,36068.94858356545,40477.81997732862,45998.897445456685,51709.48539943409,57187.08305738224,62263.23569036585,67174.70407054038,72074.22657133557,77000.43783010665,83348.85586866505,89838.97569596815
IIASA 2023,SSP5,Guatemala,GDP|PPP per capita,USD_2021/yr,10613.857872279508,12130.979881486644,14213.145927630505,16984.776237861606,20233.476926777188,24214.533235336465,28837.671829466224,34172.793022154394,39819.93827287084,45824.63470429995,52042.02837948932,58094.593893154415,63836.11325759298,69368.81240202216,74765.55229800292,78891.94399308511
IIASA 2023,SSP5,Hong Kong,GDP|PPP per capita,USD_2021/yr,68484.63025048155,73675.42175923099,79797.0584209271,84381.94372518237,90842.37363183743,97982.29170276163,106018.47201303173,115954.26726484817,126964.97174107803,137241.6620536805,146726.26878380965,156064.96652064592,165461.26149268213,175464.67178680975,185619.6214122616,192106.1213244687
IIASA 2023,SSP5,Honduras,GDP|PPP per capita,USD_2021/yr,6834.083655273512,8395.569549828484,10430.551483389321,13011.670612863973,16166.971189189884,19935.359288584827,24206.521102189006,29053.28217725758,34416.72080476951,40164.8156204527,45974.293401994044,51461.18398128922,56430.461018719696,61128.378104336305,65785.21958716302,69391.56480319226
IIASA 2023,SSP5,Croatia,GDP|PPP per capita,USD_2021/yr,39263.971076125665,42662.37672113208,46624.48061624243,51422.011430107756,55978.93881729855,60725.53423541412,65861.1694518009,72159.97280911423,78750.19336287085,85133.14922593201,91051.62115372383,96672.53068841096,102216.69569987453,109934.7872848087,119678.11605729129,128760.8560309669
IIASA 2023,SSP5,Haiti,GDP|PPP per capita,USD_2021/yr,3102.654918238022,3841.5813999742427,4763.435269401845,5983.876637390412,7430.3087106675885,9264.55032511013,11560.709131537009,14691.185092115462,18690.16123309012,23709.606004820696,29738.1527376142,36798.64835086854,44878.148403475505,53992.48748322946,63911.46928801683,73109.89605938621
IIASA 2023,SSP5,Hungary,GDP|PPP per capita,USD_2021/yr,42563.318466246994,46786.92714460112,51395.40279516823,56771.95825132505,60622.5379777259,64868.159293150915,68371.18017162116,74061.21384848341,79241.9865683489,83860.1480132147,88564.46111074295,94557.96031915679,101573.3397824615,109779.59633095734,119199.536810301,127211.75519811251
IIASA 2023,SSP5,Indonesia,GDP|PPP per capita,USD_2021/yr,13641.88053004152,15435.731962581507,17720.37983845687,20707.485723764617,24381.469817521855,28835.557785730653,33874.43736182423,39528.05785752998,45410.19476013154,51351.725698131624,56870.29051658211,61980.859604606165,66840.09064007436,71499.50774336579,76231.19399845481,81505.17583590359
IIASA 2023,SSP5,India,GDP|PPP per capita,USD_2021/yr,9219.816099681746,11310.919386458512,14040.57794920223,17557.50369404557,21724.703523033997,26369.37855269411,31300.661975449522,36936.441704411955,42920.8803729779,49131.35788286866,55211.05792847178,61033.284998214156,66658.92632361711,72289.16371587911,77838.74584621542,82017.93568070354
IIASA 2023,SSP5,Ireland,GDP|PPP per capita,USD_2021/yr,141090.19264814208,148663.24656485955,156916.03620315506,165591.7955075287,175108.58339573388,184080.4234299987,192964.64182715362,203160.0342589531,213094.55541822672,221641.1095102055,229583.66028491958,237750.591863667,246288.60000476654,254997.21812740344,263005.8210964118,263221.26097832626
IIASA 2023,SSP5,Iran,GDP|PPP per capita,USD_2021/yr,17485.92110809779,20144.28149877021,23419.81550966062,27179.17181712001,31592.803221985698,36260.32518503564,41373.49499859539,47916.30763639507,55002.06376552506,61668.95033221872,67406.20261954865,72612.0538020745,77747.86662101728,83282.6392917007,89857.19004717976,96663.3672543336
IIASA 2023,SSP5,Iraq,GDP|PPP per capita,USD_2021/yr,11452.03781110612,13748.098703319472,16549.03630007949,19905.74421329599,23703.38706637717,27871.40364161125,32100.328373557328,36319.77285821325,40355.35441017965,44207.167656755424,47754.217876349045,50844.76948880287,53859.626035131754,56865.7826473856,60108.20437214077,63615.37643674525
IIASA 2023,SSP5,Iceland,GDP|PPP per capita,USD_2021/yr,66319.56950140398,70837.85076827525,75115.0062801632,79007.3637677975,82913.5944575373,87312.28642435303,92722.97242030116,99172.31640921297,106410.02197698687,113711.80960409048,120947.34016936201,128352.8512952178,136074.27956361527,144125.38939111977,152145.50462811431,155605.23686844448
IIASA 2023,SSP5,Israel,GDP|PPP per capita,USD_2021/yr,54430.98196155416,59690.1844949414,64599.32304657412,68623.50078611796,71842.5198180368,75482.17119409054,79006.74429930172,83296.0284280849,88511.79399843123,94316.25977095184,100424.56122474883,106696.48741800922,113204.78011922713,120118.85985605502,127255.43688216191,130231.91060356505
IIASA 2023,SSP5,Italy,GDP|PPP per capita,USD_2021/yr,49442.87872221155,53926.574142756224,58204.23578071286,62687.13358363849,67061.6390302408,71186.89302929488,75942.18075790597,82391.09744062586,89584.6734876777,96689.4506779806,103719.0463360549,110942.18605081206,118236.54491362107,125671.2570542885,133025.70650996407,137017.27785325804
IIASA 2023,SSP5,Jamaica,GDP|PPP per capita,USD_2021/yr,11854.823627491089,14769.602925883466,18180.457848383492,22115.646700925983,26048.141638296012,30141.217533606196,34285.71045849926,39302.35317934307,44594.20996497902,50017.21022606814,55134.566281304986,60074.675960065644,64774.04731256238,69533.60118044047,74358.79387287254,80380.7329320802
IIASA 2023,SSP5,Jordan,GDP|PPP per capita,USD_2021/yr,10637.403703227932,11949.606832038155,13652.486872585037,16091.687630547787,19140.994591160674,22640.233102805585,26393.911688214754,30550.12658366271,35053.39961673816,39710.663594837264,44261.54581829875,48874.8521423376,53545.61287990398,58161.63662835848,62685.78188166236,66213.62361552895
IIASA 2023,SSP5,Japan,GDP|PPP per capita,USD_2021/yr,48110.16290724386,50638.324206049125,49474.43914518136,57425.80084459206,61151.97325445769,65453.78908340479,65639.57880417458,71501.78395166229,77526.01806484425,83836.25949372223,90271.54467536462,96765.86848884853,103180.16109071851,109525.79879002602,115819.26715664583,120124.26193090348
IIASA 2023,SSP5,Kazakhstan,GDP|PPP per capita,USD_2021/yr,32737.248819848173,33840.95228596284,35278.418165088355,37443.768645910175,39893.073967038465,42740.280588892805,45745.00986456648,49391.042147680106,53396.45607432243,57312.65714919779,61049.75574251639,64802.877953891664,68716.06716070716,72797.2448170604,77091.91947745896,80662.74600565941
IIASA 2023,SSP5,Kenya,GDP|PPP per capita,USD_2021/yr,6075.923467357669,7605.234569545464,9599.034724867584,12243.583866829948,15370.818196603797,18974.414915757097,23058.378666440967,27756.547458774505,32783.91331261995,37901.00666910365,43119.96896230046,48423.906405642025,53704.78964084606,58982.43055965415,64293.497583045006,68407.54097129407
IIASA 2023,SSP5,Kyrgyzstan,GDP|PPP per capita,USD_2021/yr,6247.210026263101,7062.423711269343,7934.828372935545,8912.089389215114,10236.783168133843,11727.787886794356,13412.309865741789,15329.47799214639,17643.97799484277,20213.025224093908,22951.898652235854,25836.97622623775,29010.040802892574,32535.8818494059,36379.755680608854,39764.26253582772
IIASA 2023,SSP5,Cambodia,GDP|PPP per capita,USD_2021/yr,5845.679189224217,7165.784876648763,8993.50628290366,11585.011513179033,14744.783506079326,18237.887821023145,22271.349837350706,27343.85754998158,33126.99789817833,39109.395941019306,44993.77593375311,50681.25323184799,56152.32713773256,61638.07663335517,67125.01890683158,71550.96495354992
IIASA 2023,SSP5,Kiribati,GDP|PPP per capita,USD_2021/yr,2098.5744556254876,2244.441222503747,2448.0364089230957,2726.928537592522,3064.899009569772,3486.734828558293,4001.2535626859526,4659.650574504818,5442.689648185399,6333.067461278705,7258.4937972731,8226.131170415167,9277.595892429006,10417.38311550853,11589.844386315115,12461.557452416493
IIASA 2023,SSP5,South Korea,GDP|PPP per capita,USD_2021/yr,53666.725086214225,58356.0574420348,63236.496703341276,72477.79431421075,77922.35287546556,84302.93908616687,86002.6611540038,93654.0963185793,101982.8904694048,109197.14749180646,115722.64530332306,123253.15219556906,131683.9849135218,140442.44378258244,149544.69806715738,156106.09341577685
IIASA 2023,SSP5,Kuwait,GDP|PPP per capita,USD_2021/yr,51448.806832261194,53398.114094679164,55420.32986948835,57451.63153038829,59239.60339176851,62280.14768511854,67275.45033519717,75330.5943028483,83031.21313022751,90498.51983615484,97553.2133009245,103830.76592945977,109540.79534361519,114758.18109642384,119327.51959650069,121396.26953538218
IIASA 2023,SSP5,Laos,GDP|PPP per capita,USD_2021/yr,9481.595556629862,11390.87825524091,14024.389247729501,17608.1604028251,21690.303066690798,26673.646175446625,32146.349426876885,38543.37488395063,45018.545045002764,51642.76575362665,57988.07668629783,63887.98292496982,69394.32575407244,74875.89017430058,80317.32902657783,84103.88827640664
IIASA 2023,SSP5,Lebanon,GDP|PPP per capita,USD_2021/yr,14059.10816720117,16174.908646391668,18590.140496082422,21644.727753672414,24901.18952214943,28043.22847802108,31085.15934249516,34223.190786905594,37012.80360788429,39669.99956056707,42258.388016010686,44683.29734758884,47341.569607027996,51130.31885936033,55856.298417546306,60336.53235524325
IIASA 2023,SSP5,Liberia,GDP|PPP per capita,USD_2021/yr,1736.195369876984,2206.4622388029206,2800.525856527532,3606.6264007694404,4608.954031111167,5933.065506080924,7658.9834520101585,9953.832027262582,12794.023958046992,16221.528433096639,20220.642224438787,24783.851029906396,29809.686018368324,35193.60410793079,40839.33623770074,45947.65127984334
IIASA 2023,SSP5,Libya,GDP|PPP per capita,USD_2021/yr,25297.094301438097,29410.65438290807,34424.38781453312,40346.16559161795,46975.76925773573,54771.16202549776,63092.631905872666,71535.35632475452,79031.92456273889,86022.84903376554,92635.9589711865,99068.16803003818,105371.94405518,114381.45942124807,125458.22627887141,136383.6610701961
IIASA 2023,SSP5,Saint Lucia,GDP|PPP per capita,USD_2021/yr,17797.93424391687,20528.528944939208,23691.04826158821,27583.077026338815,31828.32651762724,36249.113853951974,40409.157060987105,45106.559826678,50115.185138853034,55266.904194296316,60114.89163530982,64601.45126229907,68668.89245714733,73684.83744300845,80293.2901592331,86964.20984522984
IIASA 2023,SSP5,Sri Lanka,GDP|PPP per capita,USD_2021/yr,13724.92586751915,16069.952570860598,18940.41896587469,22173.53359397035,25680.1066622964,29328.790739397733,33219.11017061817,37201.46858588891,41116.1004221371,44915.380160256995,48681.55838889275,52450.01688588981,56204.77441108865,59940.62051245882,64007.76959751852,68892.27175777036
IIASA 2023,SSP5,Lesotho,GDP|PPP per capita,USD_2021/yr,2840.7552051891184,3929.924781101547,5432.467394938456,7417.76752731352,9878.659184239837,12788.702370373103,16076.408717067337,19805.30125408046,23902.654026943423,28178.06575109539,32419.950359850736,36470.488273744035,40389.83527574727,44340.710324615146,48363.121410027445,51483.361637443646
IIASA 2023,SSP5,Lithuania,GDP|PPP per capita,USD_2021/yr,48944.97240798258,50731.66494651013,51775.248001600026,52303.20086693172,55970.45622849304,60571.60851776518,65802.61119083146,71288.47926784816,78189.29389130342,84246.16766380439,89956.3009876935,95996.62919594553,102344.05676257728,108985.47169891954,115717.78248502176,123168.15448055192
IIASA 2023,SSP5,Luxembourg,GDP|PPP per capita,USD_2021/yr,131091.98814787625,137745.3807445303,145331.41257751244,154629.89847635577,164135.66845883903,174083.6013713421,184058.13485516154,197310.529592428,211100.77902664727,223404.9681542472,234153.4000789271,243971.57287123622,253203.70612997745,262252.8817158548,270641.08917063137,272122.41627029603
IIASA 2023,SSP5,Latvia,GDP|PPP per capita,USD_2021/yr,40384.13944451517,43093.84506966788,45754.37655653591,49467.8550215457,53288.342109528625,57570.78912707328,62661.206298941535,69489.89444584321,76383.46371282479,82361.0694462848,87750.13075128458,93167.44495645048,98615.50312355284,105577.21558779367,114655.79294263231,123111.24447280758
IIASA 2023,SSP5,Macao,GDP|PPP per capita,USD_2021/yr,104656.98101678173,110604.01422247691,119091.71295440104,126677.70703710112,135279.09816722365,144483.63770070157,153662.91414039396,165772.61496997043,178595.59437007437,190179.2553108149,200110.5700853759,209254.78989959467,218009.57065422233,227037.53572079184,235209.729936118,238281.5072296443
IIASA 2023,SSP5,Morocco,GDP|PPP per capita,USD_2021/yr,9763.897413091565,11766.494911503818,14380.534320957406,17952.88540125876,22076.797425267883,26886.14957075074,32166.72233986816,38486.188466674255,44999.25311324714,51433.13143462186,57382.23051986182,62873.23976449178,68088.6195310608,73361.26858635004,78552.08435624115,84821.99509206023
IIASA 2023,SSP5,Moldova,GDP|PPP per capita,USD_2021/yr,13906.890158009628,15008.464753748945,16502.498592476924,18438.647877422234,20533.421805525817,23161.24731622494,26325.651361027965,30737.318076369003,35744.76027536098,40943.670516690036,46051.495748358066,51171.5567297647,56528.54072205283,62330.44437466876,68283.99911564362,72727.67779716366
IIASA 2023,SSP5,Madagascar,GDP|PPP per capita,USD_2021/yr,1822.8365669978352,2528.506222477887,3557.3091170748244,5042.050064891078,7088.036627435755,9841.728910171772,13197.502122928077,17140.722510285716,21517.524571688144,26292.52378782064,31252.747955952847,36129.09140266445,40801.70474337168,45425.66493913362,50138.60584880238,54098.384353488545
