"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA-WiC POP 2023","SSP1","Lebanon","Population","million",5.694528,5.918074,6.173795,6.390747,6.56371300000001,6.704747,6.799304,6.843304,6.846754,6.818925,6.767152,6.692059,6.594622,6.470328999999999,6.317172999999999,6.131921999999999,5.911832
"IIASA-WiC POP 2023","SSP1","Liberia","Population","million",5.034186,5.61709,6.192076,6.73815099999999,7.238695,7.70545500000001,8.135284,8.501419,8.793523000000011,9.027117,9.193566,9.298121,9.342909,9.33636,9.277941,9.16716600000001,9.005075999999999
"IIASA-WiC POP 2023","SSP1","Libya","Population","million",6.61202,7.011573,7.369099999999991,7.6846890000000005,7.963955,8.206833000000001,8.388067,8.498242000000001,8.546267000000011,8.549089,8.517644,8.464414000000001,8.391904,8.300398,8.187669,8.04611,7.840821
"IIASA-WiC POP 2023","SSP1","Saint Lucia","Population","million",0.17891800000000002,0.180361,0.181711999999999,0.181932999999999,0.18099099999999999,0.179258,0.17679599999999998,0.173595,0.16971899999999998,0.165303,0.16046100000000002,0.155307,0.14986000000000002,0.144042,0.137851,0.131332,0.12457499999999999
"IIASA-WiC POP 2023","SSP1","Sri Lanka","Population","million",21.683158,22.178511,22.491830000000004,22.664775000000002,22.702265,22.630692,22.439969,22.138226,21.739213,21.28267,20.784436000000003,20.244992999999997,19.672132,19.073279,18.448213,17.788763,17.077432
"IIASA-WiC POP 2023","SSP1","Lesotho","Population","million",2.239604,2.346968,2.441213,2.516361,2.570369,2.6093900000000003,2.6393690000000003,2.646192,2.6288910000000003,2.593895,2.546334,2.4892279999999998,2.4244630000000003,2.3535589999999997,2.277983,2.198594999999999,2.11613
"IIASA-WiC POP 2023","SSP1","Lithuania","Population","million",2.835902,2.728898,2.59293,2.467359,2.351795,2.249615,2.156076,2.063493,1.9708610000000002,1.885256,1.8084559999999992,1.7408350000000001,1.681147,1.626528,1.574571,1.525127,1.479317
"IIASA-WiC POP 2023","SSP1","Luxembourg","Population","million",0.626072,0.655563999999999,0.6776329999999999,0.698523,0.71872,0.739360000000001,0.760813,0.7792800000000001,0.7936199999999991,0.8023759999999991,0.806582999999999,0.807160999999999,0.8044409999999991,0.797763,0.786353,0.770134,0.7498739999999999
"IIASA-WiC POP 2023","SSP1","Latvia","Population","million",1.907241,1.8392979999999999,1.7423700000000002,1.655948,1.5826419999999999,1.52153,1.468127,1.416695,1.366234999999999,1.318225,1.273692,1.232726,1.194568,1.1579030000000001,1.122142,1.087427,1.053335
"IIASA-WiC POP 2023","SSP1","Macao","Population","million",0.6700170000000001,0.698996,0.7241549999999991,0.7456939999999991,0.765031,0.783304,0.8005180000000001,0.812565999999999,0.818813999999999,0.818056999999999,0.812367,0.802419,0.787319999999999,0.765574,0.7363700000000001,0.7011149999999999,0.6631349999999999
"IIASA-WiC POP 2023","SSP1","Morocco","Population","million",36.488841,38.242349000000004,39.574725,40.555855,41.181302,41.548567000000006,41.662368,41.546826,41.196055,40.669337,39.963325,39.104682000000004,38.122657,37.062365,35.938790000000004,34.756594,33.506154
"IIASA-WiC POP 2023","SSP1","Moldova","Population","million",3.095022,3.054987,2.930903,2.806804999999999,2.695192,2.597439,2.506688999999999,2.414777,2.319852,2.226743,2.136337,2.049527,1.966975,1.889624,1.8188469999999999,1.755358,1.697484
"IIASA-WiC POP 2023","SSP1","Madagascar","Population","million",27.879129000000002,30.972335,33.814690000000006,36.417713000000006,38.749195,40.927698,42.856146,44.447428,45.708256999999996,46.661828,47.31936,47.67845,47.7594029999999,47.585558,47.167080000000006,46.524104,45.659839999999996
"IIASA-WiC POP 2023","SSP1","Maldives","Population","million",0.510881,0.5463129999999999,0.575569,0.600352999999999,0.623047,0.645081,0.664895999999999,0.6805249999999999,0.6911329999999991,0.695823,0.6953269999999999,0.689327,0.6766230000000001,0.655601,0.625672,0.589067,0.550963
"IIASA-WiC POP 2023","SSP1","Mexico","Population","million",125.61046400000001,129.914073,134.159843,137.497658,139.859824,141.481031,142.271093,142.286774,141.517707,140.171775,138.35748999999998,136.145881,133.58829,130.69368300000002,127.41683,123.67436900000001,119.20933000000001
"IIASA-WiC POP 2023","SSP1","North Macedonia","Population","million",2.114026,2.09658,2.104813,2.10326,2.091255,2.073055,2.051061,2.026007,1.996705,1.962101,1.921816,1.8764280000000002,1.827054,1.7749290000000002,1.7209459999999992,1.665337,1.6072229999999998
"IIASA-WiC POP 2023","SSP1","Mali","Population","million",20.886783,24.0226,27.152883000000003,30.242021,33.166342,35.982685,38.560811,40.838687,42.753493999999996,44.411363,45.803836000000004,46.900180999999996,47.716352,48.160703999999996,48.239937,47.947159,47.352913
"IIASA-WiC POP 2023","SSP1","Malta","Population","million",0.509586,0.517807,0.522265,0.523338,0.521999,0.520402,0.520135999999999,0.5193490000000001,0.5170170000000001,0.511923,0.503998,0.493137999999999,0.47928799999999905,0.462329,0.44231000000000004,0.42001600000000006,0.39722
"IIASA-WiC POP 2023","SSP1","Myanmar","Population","million",53.227974,54.692843,55.545026,55.774534,55.46526600000001,54.871141,54.0193619999999,52.899184999999996,51.5152009999999,49.945664,48.20939,46.348622000000006,44.416769,42.42975,40.415049,38.380004,36.350256
"IIASA-WiC POP 2023","SSP1","Montenegro","Population","million",0.629888,0.6489510000000001,0.642207,0.635433,0.6293919999999991,0.624109,0.618933,0.612870999999999,0.6054319999999991,0.596866999999999,0.5874119999999999,0.5772189999999999,0.566290999999999,0.554584,0.542055,0.528524,0.5136689999999999
"IIASA-WiC POP 2023","SSP1","Mongolia","Population","million",3.26646,3.489631,3.672135,3.83569999999999,3.98362,4.125733,4.25361,4.350093,4.403839,4.4278140000000015,4.427314,4.408153,4.375832000000001,4.333838,4.283204,4.2248660000000005,4.15433
"IIASA-WiC POP 2023","SSP1","Mozambique","Population","million",30.720751,34.623201,38.306134,41.802237999999996,45.0477539999999,48.136365,51.032201,53.537935,55.5957109999999,57.229642,58.46898,59.262008,59.627026,59.537961,59.060191,58.228303999999994,57.067382
"IIASA-WiC POP 2023","SSP1","Mauritania","Population","million",4.440927999999999,4.94814,5.430528000000001,5.882255,6.292560000000001,6.677778,7.01997800000001,7.3096200000000096,7.539396,7.718432,7.847323000000011,7.921838,7.941188,7.915541,7.848287,7.741105,7.595884
"IIASA-WiC POP 2023","SSP1","Martinique","Population","million",0.37095000000000006,0.366388,0.363318,0.36029000000000005,0.35586599999999996,0.349464999999999,0.341159,0.33185699999999996,0.322370999999999,0.314050999999999,0.30717,0.301707,0.297593,0.29443199999999997,0.291661,0.288566,0.28450400000000003
"IIASA-WiC POP 2023","SSP1","Mauritius","Population","million",1.296971,1.296867,1.293531,1.28275,1.263145999999999,1.237145,1.205799,1.170736,1.133321,1.094924,1.055622,1.015188,0.973746,0.9316089999999999,0.888578,0.8441130000000001,0.798132
"IIASA-WiC POP 2023","SSP1","Malawi","Population","million",19.120889,21.560463,24.033505,26.477566,28.765282,30.945422999999998,32.986778,34.776199,36.285519,37.51766000000001,38.474613,39.131589999999996,39.502572,39.588496,39.433215,39.053502,38.459271
"IIASA-WiC POP 2023","SSP1","Malaysia","Population","million",33.003633,34.63479,36.057746,37.253025999999906,38.20735500000001,39.010717,39.6494269999999,40.099542,40.327771,40.308131,40.054413000000004,39.576917,38.881730000000005,37.976364000000004,36.883324,35.639154000000005,34.269428
"IIASA-WiC POP 2023","SSP1","Mayotte","Population","million",0.300354,0.353311,0.409359,0.46827399999999997,0.530245,0.597967,0.669584,0.7434079999999991,0.8180700000000001,0.8957240000000001,0.9769760000000001,1.062253,1.151445,1.244005,1.3394300000000001,1.437778,1.539126
"IIASA-WiC POP 2023","SSP1","Namibia","Population","million",2.467078,2.6687719999999997,2.866474,3.039741,3.19361,3.3349729999999997,3.465659999999999,3.5673529999999998,3.634104,3.674842,3.6908250000000002,3.6874830000000003,3.666664,3.629201,3.575793,3.507149,3.4262040000000002
"IIASA-WiC POP 2023","SSP1","New Caledonia","Population","million",0.285619,0.298937,0.310256,0.319996,0.328621,0.336283,0.342568,0.34723200000000004,0.350105,0.351255999999999,0.350991,0.349649,0.347377,0.344132999999999,0.339899,0.33469499999999996,0.32854099999999997
"IIASA-WiC POP 2023","SSP1","Niger","Population","million",23.88169,28.190963,32.628959,37.259930999999995,41.98260500000001,46.86098799999991,51.737853,56.428045,60.798747000000006,64.843676,68.511571,71.763571,74.49280799999991,76.70782799999999,78.3303199999999,79.325878,79.65152400000001
"IIASA-WiC POP 2023","SSP1","Nigeria","Population","million",205.78060000000002,229.852373,253.94968400000002,278.447702,302.922708,327.985524,352.490682,375.145812,395.42821999999995,413.69399400000003,429.857721,443.82546699999904,455.27543199999997,463.719429,469.144718,471.258104,470.322197
"IIASA-WiC POP 2023","SSP1","Nicaragua","Population","million",6.709703999999999,7.113985,7.434656,7.684798,7.8606760000000016,7.9785410000000105,8.040868,8.050132,8.003833,7.9200760000000106,7.798595000000001,7.646392,7.467135000000001,7.2671459999999986,7.048897,6.815802,6.57038
"IIASA-WiC POP 2023","SSP1","Netherlands","Population","million",17.402279,17.593344000000002,17.740095,17.853214,17.912811,17.939353,17.956688999999997,17.9332,17.875711,17.79984,17.726112,17.661194,17.488516,17.203237,16.757510999999997,16.1969,15.587331
"IIASA-WiC POP 2023","SSP1","Norway","Population","million",5.367948,5.5090319999999995,5.630858,5.752307,5.8707910000000005,5.990145000000001,6.114796,6.217322,6.3002,6.363842,6.414296,6.453523000000001,6.466100000000001,6.421398,6.3133610000000004,6.155666,5.97663300000001
"IIASA-WiC POP 2023","SSP1","Nepal","Population","million",28.999223,30.449720000000003,31.536240000000003,32.25275,32.663357,32.891189,32.933508,32.7926649999999,32.460787,32.020444,31.480218,30.849424,30.134672,29.332636,28.445675,27.480617,26.460725999999998
"IIASA-WiC POP 2023","SSP1","New Zealand","Population","million",5.026485,5.179719,5.320312,5.44632300000001,5.558697,5.6636440000000015,5.75846500000001,5.830785,5.881366,5.912314,5.928573,5.93086000000001,5.916339,5.8791329999999995,5.812703000000001,5.71507,5.591247
"IIASA-WiC POP 2023","SSP1","Oman","Population","million",4.589135000000001,4.970959,5.30328,5.575344,5.80453,6.022205,6.219227,6.370798,6.457618000000001,6.474302,6.42345599999999,6.310675000000001,6.14769000000001,5.946664,5.7303190000000015,5.5239709999999995,5.343091999999999
"IIASA-WiC POP 2023","SSP1","Pakistan","Population","million",225.11285900000001,247.104441,268.49856800000003,288.411711,306.178175,322.58478499999995,337.34152600000004,349.658201,359.420456,366.77864600000004,371.86490100000003,374.702953,375.332789,374.045992,371.111065,366.707083,361.065196
"IIASA-WiC POP 2023","SSP1","Panama","Population","million",4.265542000000001,4.519875,4.742109,4.9293900000000015,5.074619,5.190215,5.267190999999999,5.31076200000001,5.324327,5.311833,5.276041,5.217270000000001,5.139003,5.04136,4.926317,4.792559000000001,4.6380859999999995
"IIASA-WiC POP 2023","SSP1","Peru","Population","million",33.090275000000005,34.42158800000001,35.63315600000001,36.535477,37.106465,37.463895,37.597374,37.517521,37.212572,36.725877000000004,36.076966,35.294635,34.40861,33.437716,32.392201,31.278278999999998,30.097351
"IIASA-WiC POP 2023","SSP1","Philippines","Population","million",111.287624,119.12782399999999,126.242915,132.344421,137.275001,141.372144,144.50322,146.54403299999998,147.410718,147.459239,146.823212,145.528039,143.657168,141.150142,138.052825,134.45694,130.455992
"IIASA-WiC POP 2023","SSP1","Papua New Guinea","Population","million",9.648816,10.575531999999999,11.391503,12.10868,12.726481,13.26584,13.711477,14.042273,14.258690000000001,14.350047,14.339257,14.236323,14.04718,13.767357,13.403731,12.961382,12.451878
"IIASA-WiC POP 2023","SSP1","Poland","Population","million",38.477961,39.036739000000004,38.288269,37.531,36.800216,36.111613,35.47124900000001,34.77287200000001,34.022349999999996,33.219701,32.354907,31.421466000000002,30.434776000000003,29.427019,28.438651999999998,27.504335,26.638594
"IIASA-WiC POP 2023","SSP1","Puerto Rico","Population","million",3.2802189999999998,3.109398,2.949227,2.793815,2.643256,2.500388,2.368431,2.242492,2.124443,2.017965,1.9221240000000002,1.8347479999999998,1.753002,1.674254,1.596471,1.517687,1.43622
"IIASA-WiC POP 2023","SSP1","North Korea","Population","million",25.813238000000002,26.389567,26.520393000000002,26.375192,26.096804000000002,25.736812000000004,25.325888,24.83289,24.175212,23.399777,22.596639,21.822191,21.075253,20.317565,19.515130000000003,18.674331,17.831874
"IIASA-WiC POP 2023","SSP1","Portugal","Population","million",10.298401,10.204767,10.091938,9.999283,9.912706,9.829836,9.745159,9.643614,9.520724,9.374863,9.21451000000001,9.043231,8.86314,8.667707,8.427129,8.158792,7.844634
"IIASA-WiC POP 2023","SSP1","Paraguay","Population","million",6.573036,6.966914,7.319945,7.59448,7.803572,7.95629700000001,8.053818,8.088517,8.068371,8.012961,7.92500300000001,7.8060420000000015,7.654783,7.476108000000011,7.273258,7.052985000000009,6.817639000000002
"IIASA-WiC POP 2023","SSP1","Palestine","Population","million",4.961984,5.525055999999999,6.046585,6.513914,6.920234000000001,7.284020000000001,7.5978259999999995,7.8395410000000005,8.008361,8.12361700000001,8.193863000000011,8.232766,8.24552100000001,8.23000300000001,8.191376,8.126758,8.04106000000001
"IIASA-WiC POP 2023","SSP1","French Polynesia","Population","million",1.009624,1.047824,1.079251,1.102781,1.118633,1.128269,1.130787,1.124315,1.110004,1.093041999999999,1.074742,1.055893,1.036697,1.017016,0.9970029999999991,0.9773970000000001,0.958294
"IIASA-WiC POP 2023","SSP1","Qatar","Population","million",2.828629,3.114137,3.377005999999999,3.6271880000000003,3.8716,4.111611,4.33381300000001,4.528696,4.687507,4.78417,4.817093,4.78351400000001,4.682315,4.517071,4.302414,4.063908,3.8268839999999997
"IIASA-WiC POP 2023","SSP1","R?union","Population","million",0.95352,0.9995580000000001,1.036106,1.066037,1.092226,1.114215,1.130804,1.142054,1.147999,1.150398,1.151003,1.151095,1.1506750000000001,1.149271,1.145732,1.139053,1.1280109999999999
"IIASA-WiC POP 2023","SSP1","Romania","Population","million",19.489725,18.903018,18.353227999999998,17.776024000000003,17.208465,16.651182000000002,16.096826,15.537032,14.947066999999999,14.334249,13.718200999999999,13.135047,12.603287,12.120130999999999,11.677595,11.272234000000001,10.884117
"IIASA-WiC POP 2023","SSP1","Russian Federation","Population","million",145.761661,145.478734,143.719747,142.125179,140.916139,140.180117,139.63154699999998,138.77307199999998,137.527192,135.896105,133.980856,131.850918,129.537593,127.06640300000001,124.52403500000001,121.99511,119.40095
"IIASA-WiC POP 2023","SSP1","Rwanda","Population","million",12.987328999999999,14.477236000000001,15.899695,17.212013,18.402129000000002,19.521794999999997,20.577416000000003,21.471165000000003,22.182599,22.706899000000003,23.054165,23.222338,23.228829,23.108973000000002,22.876698,22.526948,22.062502000000002
"IIASA-WiC POP 2023","SSP1","Saudi Arabia","Population","million",36.229969,39.066014,41.474542,43.50830200000001,45.176588,46.546378,47.562841999999996,48.195796,48.416014000000004,48.199927,47.597211,46.699207,45.632547,44.493323,43.299769999999995,42.011545,40.612745000000004
"IIASA-WiC POP 2023","SSP1","Sudan","Population","million",43.82806,49.4242749999999,54.714978,59.681742999999905,64.29018,68.75693,72.96831,76.73372800000011,79.943565,82.59955599999999,84.68623500000011,86.163831,87.15323500000001,87.605615,87.6229469999999,87.21755999999989,86.41919800000011
"IIASA-WiC POP 2023","SSP1","Senegal","Population","million",16.215468,18.159217,19.985609,21.734012,23.369212,24.955187000000002,26.401089,27.628488,28.622830000000004,29.425465,30.047648000000002,30.497452000000003,30.759827,30.821858000000002,30.708019,30.434998,30.007752
"IIASA-WiC POP 2023","SSP1","Singapore","Population","million",5.893521,6.111457000000001,6.30717399999999,6.46550299999999,6.5844059999999995,6.672664,6.73810600000001,6.7691620000000015,6.765771,6.71554900000001,6.628426000000011,6.50937900000001,6.358952,6.173777,5.9496839999999995,5.685509,5.385256999999999
"IIASA-WiC POP 2023","SSP1","Solomon Islands","Population","million",0.6828970000000001,0.7604139999999999,0.8308920000000001,0.895408,0.9536600000000001,1.006558,1.05164,1.087871,1.114277,1.133131,1.143649,1.147011,1.14294,1.132787,1.116843,1.095138,1.067335
"IIASA-WiC POP 2023","SSP1","Sierra Leone","Population","million",8.140207,8.987843000000021,9.744185,10.412266,10.982867,11.473449,11.866386,12.145413000000001,12.304114,12.360598,12.319911000000001,12.183687,11.968509000000001,11.684528,11.336608,10.935468,10.491324
"IIASA-WiC POP 2023","SSP1","El Salvador","Population","million",6.280916,6.346643,6.374959,6.350055999999999,6.27831300000001,6.178698000000001,6.04910300000001,5.8909009999999995,5.7057590000000005,5.516140999999999,5.323843,5.130419,4.9350249999999996,4.73758,4.536631000000001,4.332645,4.12985
